loss,val_loss,mae,val_mae,mape,val_mape,mse,val_mse,r2,val_r2,lr
0.011130538769066334,0.1796339899301529,0.3447279,0.47198874,233.12368392944336,225.2579689025879,0.022261077538132668,0.37958332896232605,0.7922447331975758,0.7112144649420638,8.548299e-06
0.010466023348271847,0.16469891369342804,0.33708066,0.45290357,231.4418077468872,214.6174669265747,0.020932067185640335,0.345270574092865,0.8021411467285325,0.7373189785366805,8.548299e-06
0.009879132732748985,0.1558242291212082,0.33381853,0.44355908,238.99240493774414,206.3645362854004,0.01975826546549797,0.3250901401042938,0.8061693114453203,0.7526720409449906,8.548299e-06
0.009290918707847595,0.15524058043956757,0.32831347,0.44310468,246.09675407409668,215.35677909851074,0.01858183741569519,0.3241194784641266,0.8125109204600277,0.7534124813047813,8.548299e-06
0.008963828906416893,0.14335836470127106,0.30954382,0.42330575,239.68496322631836,200.72479248046875,0.017927657812833786,0.29651257395744324,0.8321858322904591,0.7744144879010773,8.548299e-06
0.008741084486246109,0.14427894353866577,0.3144702,0.42512694,238.18597793579102,197.00746536254883,0.017482301220297813,0.2984919250011444,0.8278720955579604,0.7729081316911459,8.548299e-06
0.008501103147864342,0.13957920670509338,0.30441096,0.4157909,218.10595989227295,192.73396730422974,0.017002206295728683,0.28834623098373413,0.8370577045783397,0.7806292151279337,8.548299e-06
0.008228912949562073,0.14077438414096832,0.3125583,0.4228924,246.55048847198486,187.74032592773438,0.016457978636026382,0.28925833106040955,0.8298256337287235,0.7799326835660556,8.548299e-06
0.008061246015131474,0.13952425122261047,0.31692386,0.4202166,245.96335887908936,192.480206489563,0.016122492030262947,0.2868623435497284,0.8249188965247839,0.7817555799409559,8.548299e-06
0.00789782963693142,0.13548044860363007,0.3146103,0.41452563,252.3306131362915,193.17119121551514,0.01579565927386284,0.2785443365573883,0.827612020582349,0.7880850146412587,8.548299e-06
0.007892844267189503,0.1429528445005417,0.32498652,0.42533082,247.5191831588745,197.20977544784546,0.015785695984959602,0.29427045583724976,0.8164309245585175,0.7761204969748176,8.548299e-06
0.007573162205517292,0.15437670052051544,0.3282002,0.448693,235.8428955078125,190.5370831489563,0.015146324411034584,0.31699925661087036,0.8132603029058028,0.7588286666954298,8.548299e-06
0.00754367932677269,0.1551588624715805,0.32008132,0.4490909,240.34032821655273,187.71181106567383,0.01508735865354538,0.3176155090332031,0.8213646083058967,0.7583582665874863,8.548299e-06
0.007536508142948151,0.16045698523521423,0.3206427,0.45354077,247.9675054550171,191.86359643936157,0.015073016285896301,0.3287602663040161,0.8192119694338094,0.7498809224474895,8.548299e-06
0.007309551350772381,0.16022169589996338,0.40162197,0.38044208,242.92631149291992,157.82610177993774,0.014619102701544762,0.32783254981040955,0.7128492911916811,0.8192010061380408,8.548299e-06
