loss,val_loss,mae,val_mae,mape,val_mape,mse,val_mse,r2,val_r2,lr
0.6718081831932068,0.48643428087234497,0.49298868,0.5380732,367.2566890716553,184.24640893936157,0.6715319752693176,0.4861031770706177,0.5757481041062733,0.6301742105087238,1.2130613e-05
0.36664292216300964,1.0024616718292236,0.68284446,0.77775115,326.5115737915039,284.40027236938477,0.36633870005607605,1.0020705461502075,0.23702894708293976,0.2376293394518637,1.2130613e-05
0.2591443657875061,1.0142443180084229,0.71390605,0.76364225,342.1353340148926,286.07633113861084,0.25884002447128296,1.013885498046875,0.17975364041821196,0.22864048986916186,1.2130613e-05
0.1983204483985901,0.991514265537262,0.7009031,0.74695104,368.2836055755615,282.78188705444336,0.19801068305969238,0.9911594986915588,0.21106154679720324,0.2459304237382095,1.2130613e-05
0.16076494753360748,0.9308943152427673,0.6824221,0.71949834,362.7700090408325,271.69957160949707,0.16046185791492462,0.9306060075759888,0.25335728546832614,0.2919992352740105,1.2130613e-05
0.13442391157150269,0.9234989881515503,0.6686009,0.70786136,366.65704250335693,267.9638147354126,0.1341184675693512,0.9232085943222046,0.28229643788134784,0.29762715336074774,1.2130613e-05
0.11427216976881027,0.8842803835868835,0.6697267,0.6924855,352.75819301605225,263.2470369338989,0.11396261304616928,0.8839793801307678,0.2770202179748814,0.32747243143860616,1.2130613e-05
0.09893647581338882,0.8910185694694519,0.66495085,0.6924204,353.31292152404785,260.58406829833984,0.09862866997718811,0.8906506896018982,0.285242140143663,0.3223971451424652,1.2130613e-05
0.08464350551366806,0.8720884323120117,0.65568894,0.6910872,370.9305763244629,261.21740341186523,0.0843350738286972,0.8717659115791321,0.302891817316159,0.33676438877429815,1.2130613e-05
0.07647382467985153,0.8239051699638367,0.6346155,0.6778928,345.52106857299805,260.2057456970215,0.07616471499204636,0.823589563369751,0.34459395720565733,0.3734168833232233,1.2130613e-05
0.06863610446453094,0.8154948353767395,0.6315354,0.6741081,325.27570724487305,268.1741952896118,0.06832564622163773,0.8151028752326965,0.35832414903226384,0.37987352826997,1.2130613e-05
0.061968058347702026,0.8311503529548645,0.6137693,0.6885787,306.6263198852539,262.350869178772,0.06165905296802521,0.8307876586914062,0.3928074988421373,0.36794054594433534,1.2130613e-05
0.0579405352473259,0.8119968771934509,0.62461084,0.6912378,326.2911558151245,252.57034301757812,0.05762937292456627,0.811641275882721,0.37198506040141976,0.3825071165323808,1.2130613e-05
0.05330469459295273,0.7958255410194397,0.6224355,0.6745428,297.92706966400146,252.87647247314453,0.0529940202832222,0.7955494523048401,0.36601597559040056,0.39474957369459673,1.2130613e-05
0.0484088659286499,0.7687941193580627,0.6169463,0.67089355,322.3179578781128,247.81780242919922,0.048097606748342514,0.7684469819068909,0.38082050747385265,0.4153690245166286,1.2130613e-05
0.0461440235376358,0.7334129810333252,0.60422313,0.666029,308.7517499923706,228.7872314453125,0.045831602066755295,0.7330479025840759,0.4049936461384426,0.44230052246534113,1.2130613e-05
0.04242626950144768,0.7260774970054626,0.5779037,0.6638748,306.87921047210693,217.12419986724854,0.042112864553928375,0.7257469296455383,0.45764434963810086,0.4478550411933182,1.2130613e-05
0.041644636541604996,0.7632402777671814,0.59263736,0.6783244,294.05219554901123,195.47702074050903,0.04132979363203049,0.7629375457763672,0.43311086214613304,0.41956056211016035,1.2130613e-05
0.040785614401102066,0.699002742767334,0.58261746,0.654162,329.7348737716675,203.0730962753296,0.04046827182173729,0.6986172795295715,0.44302771984431766,0.46849521512445,1.2130613e-05
0.03795040026307106,0.7126369476318359,0.5803643,0.6584564,345.15013694763184,189.64225053787231,0.03763195127248764,0.7122872471809387,0.44207902981290603,0.4580951915808301,1.2130613e-05
0.033531155437231064,0.6697622537612915,0.5716595,0.63402814,353.5857677459717,188.70306015014648,0.03321269527077675,0.6694400906562805,0.452701584950402,0.49069297475838203,1.2130613e-05
0.029282284900546074,0.7086753249168396,0.5740582,0.64434296,350.7098197937012,191.39610528945923,0.02896399423480034,0.7083705067634583,0.4433320604573153,0.4610749946594259,1.2130613e-05
0.02807409130036831,0.7222044467926025,0.5728861,0.65207005,347.7667808532715,197.30995893478394,0.027754994109272957,0.7218548655509949,0.44920048731378215,0.4508160303445612,1.2130613e-05
0.02715820074081421,0.670503556728363,0.55963784,0.6314103,341.69251918792725,193.14202070236206,0.026838475838303566,0.6701495051383972,0.4725171283178222,0.4901532974724563,1.2130613e-05
0.025606604292988777,0.7068777084350586,0.56307006,0.6453147,336.45966053009033,193.57380867004395,0.025286758318543434,0.7065210938453674,0.45874553148156083,0.46248201990660964,1.2130613e-05
0.024876972660422325,0.703209400177002,0.55681163,0.64505273,326.2979507446289,191.4128541946411,0.024558547884225845,0.7028757929801941,0.4701959641146082,0.4652553693758614,1.2130613e-05
0.024433884769678116,0.7247290015220642,0.5574081,0.6552627,326.98333263397217,189.5269513130188,0.024113573133945465,0.7244492173194885,0.47196095500772994,0.4488424944539784,1.2130613e-05
0.02346700243651867,0.6799508929252625,0.55266327,0.63753915,334.4604969024658,188.04370164871216,0.023148255422711372,0.6796025633811951,0.4829548158642244,0.48296150749982136,1.2130613e-05
