loss,val_loss,mae,val_mae,mape,val_mape,mse,val_mse,r2,val_r2,lr
4.999833106994629,2.662825584411621,0.7654734,0.8744841,587.134313583374,215.06073474884033,1.0741301774978638,1.4756128787994385,-0.18347033653250988,-0.1226409949110765,2.4491287e-06
3.863224983215332,3.9376556873321533,0.8902141,0.8761163,816.2832260131836,192.242693901062,0.9818486571311951,1.2912472486495972,-0.44610274016927143,0.01762496315497386,2.4491287e-06
3.2123382091522217,4.106966018676758,0.8543816,0.88017434,799.9520301818848,196.23682498931885,0.9090548753738403,1.2489714622497559,-0.34293718206432455,0.049788158722653186,2.4491287e-06
2.757643938064575,3.3305552005767822,0.8327253,0.81159383,815.737247467041,190.28913974761963,0.8596424460411072,1.0492101907730103,-0.28073640735781047,0.2017655950708911,2.4491287e-06
2.6262941360473633,3.3016085624694824,0.74828076,0.783909,722.2826957702637,185.3654146194458,0.7440913319587708,0.9626669883728027,-0.04653615499147845,0.2676073429364546,2.4491287e-06
2.486966133117676,3.17022442817688,0.7277603,0.7909304,727.5161266326904,179.97877597808838,0.7040125131607056,0.9843111634254456,0.006261821344736407,0.2511405900193223,2.4491287e-06
2.3721771240234375,3.608623504638672,0.699507,0.8169885,671.6775894165039,173.86205196380615,0.6558775901794434,1.0098235607147217,0.08923346616366623,0.23173085824068973,2.4491287e-06
2.1495494842529297,3.78594970703125,0.7209521,0.7951275,723.456621170044,160.6224536895752,0.626483678817749,0.9435946941375732,0.05072806451019807,0.28211741167127335,2.4491287e-06
2.110609531402588,3.081444263458252,0.64729613,0.72698617,627.5336742401123,156.26622438430786,0.5652268528938293,0.8129008412361145,0.22621185052895998,0.38154883133546247,2.4491287e-06
1.8894990682601929,2.688122034072876,0.62915933,0.70986205,628.9153099060059,162.1929168701172,0.5402267575263977,0.7888715863227844,0.2853588401607957,0.39983014649310966,2.4491287e-06
1.8478306531906128,2.9735426902770996,0.6271701,0.7100488,570.831298828125,144.74469423294067,0.4935823082923889,0.7901819944381714,0.2955165181846896,0.3988331259125443,2.4491287e-06
1.684951663017273,3.4898335933685303,0.59194666,0.74452996,492.84911155700684,147.15293645858765,0.4491817355155945,0.829700767993927,0.37485252303580197,0.3687674415416681,2.4491287e-06
1.6620995998382568,2.3600425720214844,0.5509077,0.66694677,483.30235481262207,146.12019062042236,0.4272169768810272,0.7069475054740906,0.4411117217915689,0.4621575509899799,2.4491287e-06
1.6445643901824951,2.84536075592041,0.5492566,0.70643187,449.1802215576172,144.9698805809021,0.36792483925819397,0.7660659551620483,0.46056089518603316,0.41718056732703246,2.4491287e-06
1.3706653118133545,2.391065835952759,0.51834935,0.6420264,433.7361812591553,158.86753797531128,0.34457260370254517,0.647029459476471,0.5140713253187421,0.5077429389642378,2.4491287e-06
1.405439019203186,2.3884994983673096,0.4846455,0.65012515,351.91287994384766,153.33576202392578,0.3138907551765442,0.6723373532295227,0.5815763225939127,0.48848886645063194,2.4491287e-06
1.3889291286468506,2.15018367767334,0.48093665,0.63150126,367.84117221832275,161.32640838623047,0.30341899394989014,0.6644037961959839,0.5704738039235235,0.49452461243694135,2.4491287e-06
1.214606523513794,2.749215841293335,0.4701735,0.6627831,321.4465618133545,143.73326301574707,0.2696201205253601,0.6977890729904175,0.5866332450403302,0.46912524248808707,2.4491287e-06
1.0531373023986816,2.2675492763519287,0.4669422,0.61563396,310.65046787261963,152.27216482162476,0.2392817884683609,0.6242285966873169,0.6025703447366667,0.5250896559449907,2.4491287e-06
1.0795618295669556,2.4038641452789307,0.45373744,0.6562753,260.9652519226074,174.71694946289062,0.2233268767595291,0.7180581092834473,0.6342558742519586,0.45370470159103915,2.4491287e-06
0.9885126948356628,2.2208240032196045,0.4529825,0.66771334,249.46362972259521,187.75445222854614,0.19647334516048431,0.7678397297859192,0.6300104243806194,0.4158309815017305,2.4491287e-06
0.8333720564842224,2.100188970565796,0.46555087,0.66757214,216.51322841644287,186.2814426422119,0.18931640684604645,0.7872533202171326,0.6114223888255728,0.4010612838588863,2.4491287e-06
0.991879940032959,2.1446893215179443,0.45662963,0.6708369,231.51187896728516,191.59520864486694,0.18844856321811676,0.7834731340408325,0.6269269034758485,0.4039372776679273,2.4491287e-06
0.8360856175422668,2.0565640926361084,0.4510648,0.65345144,239.1134262084961,187.4350666999817,0.17371289432048798,0.7486544251441956,0.6410975535641337,0.43042722429708713,2.4491287e-06
0.8361867666244507,1.9915319681167603,0.45572856,0.66081244,232.1317195892334,186.18286848068237,0.16419927775859833,0.773595929145813,0.6344694064180624,0.41145173125217405,2.4491287e-06
0.757296085357666,1.9242295026779175,0.4850789,0.6699083,253.21388244628906,192.02029705047607,0.1605405956506729,0.7958800792694092,0.5927780181391242,0.39449799846655076,2.4491287e-06
0.7766287326812744,2.0362956523895264,0.4956958,0.68329334,277.24013328552246,205.7070016860962,0.15751756727695465,0.813821017742157,0.5822149653602438,0.3808485813683522,2.4491287e-06
0.7158281207084656,1.993329405784607,0.5243667,0.69560516,320.6591606140137,217.9633617401123,0.151533842086792,0.8583968281745911,0.5488984507681742,0.3469356339200509,2.4491287e-06
0.7059838771820068,1.8716868162155151,0.50437623,0.6702237,307.0225238800049,213.8507843017578,0.14316439628601074,0.8046538829803467,0.578503398727535,0.38782305283679186,2.4491287e-06
0.6997479200363159,1.995178461074829,0.5272251,0.6911036,326.15463733673096,230.0840139389038,0.14231309294700623,0.8480021953582764,0.5461215508279391,0.35484376014510965,2.4491287e-06
0.6699967384338379,1.8497493267059326,0.52160716,0.6793709,324.23222064971924,234.99624729156494,0.13777154684066772,0.8296210765838623,0.5522057483028874,0.3688281281567777,2.4491287e-06
0.6607169508934021,1.8782737255096436,0.5208267,0.6744019,346.2256908416748,231.54098987579346,0.1282821148633957,0.8058770298957825,0.5573403803022403,0.38689243181456856,2.4491287e-06
0.6724867820739746,1.795170783996582,0.53795063,0.67353994,359.5235586166382,228.23896408081055,0.12541985511779785,0.822273850440979,0.5324421681864869,0.37441783311772436,2.4491287e-06
0.686114490032196,1.8715404272079468,0.5528675,0.6877625,371.6660499572754,246.8787670135498,0.1271694004535675,0.8542336225509644,0.5097062453480179,0.3501028994751124,2.4491287e-06
0.6406954526901245,1.8971478939056396,0.56271166,0.6982199,389.1022205352783,249.41222667694092,0.12260635942220688,0.8811479806900024,0.49313023135684186,0.3296267027759051,2.4491287e-06
0.6058948636054993,1.8629308938980103,0.57731277,0.6912589,422.0811367034912,248.32768440246582,0.11870075017213821,0.8659892678260803,0.4718644164068849,0.3411593823758007,2.4491287e-06
0.6442116498947144,1.9801636934280396,0.59015715,0.7103474,425.16608238220215,249.79379177093506,0.11597506701946259,0.9091112613677979,0.4525367114314316,0.3083522457965352,2.4491287e-06
0.594832718372345,1.9573546648025513,0.5902417,0.70998895,444.59033012390137,253.6703109741211,0.11515084654092789,0.911306619644165,0.45531094402877514,0.3066822170285457,2.4491287e-06
0.612878143787384,1.9556589126586914,0.58733016,0.7160844,422.35965728759766,257.60176181793213,0.11315648257732391,0.9280238747596741,0.4594983262469893,0.293963694692458,2.4491287e-06
0.5771263241767883,1.9357110261917114,0.6036593,0.7173251,455.9936046600342,263.7977361679077,0.10964583605527878,0.9379048943519592,0.43255813437821933,0.28644623362907484,2.4491287e-06
0.5394561290740967,1.9230746030807495,0.61420345,0.7124068,473.6987590789795,254.154634475708,0.10814891010522842,0.9217178821563721,0.41546146254280325,0.2987612891713435,2.4491287e-06
0.5867952108383179,1.9150303602218628,0.6075539,0.71363205,461.7025375366211,261.6929292678833,0.10664268583059311,0.9232498407363892,0.4243462692679323,0.29759563375052156,2.4491287e-06
0.5584253668785095,1.9476215839385986,0.5993059,0.71400505,462.53018379211426,260.99281311035156,0.10446086525917053,0.9148676991462708,0.4401363646103902,0.30397287819196694,2.4491287e-06
0.5436185598373413,1.9044198989868164,0.61066455,0.70966864,467.84515380859375,255.5408477783203,0.10338421911001205,0.9149285554885864,0.41916321584656246,0.30392652262189845,2.4491287e-06
0.5509989261627197,1.8576205968856812,0.62569124,0.704693,484.06643867492676,253.27162742614746,0.10351365804672241,0.9102165102958679,0.39292845221921835,0.3075113777935008,2.4491287e-06
0.5911798477172852,1.8858951330184937,0.63305384,0.7121617,482.59057998657227,258.25228691101074,0.09992684423923492,0.9239321947097778,0.3799226830315535,0.29707670742385806,2.4491287e-06
0.5506908297538757,1.9033596515655518,0.64446664,0.7125094,507.8606605529785,253.9790391921997,0.09942957013845444,0.9192883968353271,0.36184623466106447,0.3006097201105108,2.4491287e-06
0.5412580966949463,1.914862036705017,0.6421653,0.718737,497.22275733947754,256.7096710205078,0.09842751920223236,0.9376310706138611,0.3635418892779294,0.2866546800588601,2.4491287e-06
0.5331447124481201,1.9022057056427002,0.6515918,0.7175916,509.17277336120605,254.31385040283203,0.0976582020521164,0.9360502362251282,0.3453161193747364,0.28785736071550805,2.4491287e-06
0.5180548429489136,1.9215564727783203,0.6464128,0.718044,503.21292877197266,254.72838878631592,0.0966520607471466,0.9318228960037231,0.35550326681804056,0.2910733702862842,2.4491287e-06
