loss,val_loss,mae,val_mae,mape,val_mape,mse,val_mse,r2,val_r2,lr
0.5348120927810669,0.5328989624977112,0.5308383,0.6079688,390.50846099853516,205.93061447143555,0.5348183512687683,0.5328791737556458,0.5564250859039335,0.5945875837322191,7.734821e-06
0.29173824191093445,0.6089891791343689,0.51262194,0.6394132,351.3102054595947,208.2507848739624,0.29173746705055237,0.6090061068534851,0.577789205518221,0.5366735861168297,7.734821e-06
0.20759965479373932,0.4586355984210968,0.4580266,0.5503671,335.1842164993286,184.18015241622925,0.2076004147529602,0.45864012837409973,0.6639913908221433,0.6510673105221613,7.734821e-06
0.16639383137226105,0.40230491757392883,0.4537494,0.51729715,322.8720426559448,182.13772773742676,0.16639156639575958,0.40229418873786926,0.6729763114431877,0.6939410114248323,7.734821e-06
0.1321224719285965,0.38439497351646423,0.43236724,0.49962842,290.73898792266846,168.1681990623474,0.13212424516677856,0.38442763686180115,0.6972079107477298,0.7075287999482427,7.734821e-06
0.10981309413909912,0.3372806906700134,0.4015549,0.4624301,276.6099452972412,158.77437591552734,0.10981316864490509,0.337263822555542,0.7391829965711293,0.7434094917162816,7.734821e-06
0.09362957626581192,0.37799862027168274,0.41700113,0.4912496,294.2824602127075,154.94861602783203,0.09362820535898209,0.3779831528663635,0.7130657067644574,0.7124336046714419,7.734821e-06
0.08027240633964539,0.3452090919017792,0.38439006,0.46652615,253.66857051849365,152.42778062820435,0.08027289062738419,0.3452100157737732,0.7502151184014497,0.7373656799334694,7.734821e-06
0.07000742852687836,0.3653255105018616,0.3962804,0.47584972,280.7049751281738,146.55768871307373,0.0700063705444336,0.36531513929367065,0.7361677220279368,0.7220667675682058,7.734821e-06
0.0622076690196991,0.3027504086494446,0.3894585,0.43463477,251.08001232147217,137.95838356018066,0.062207192182540894,0.3027457296848297,0.7489747870353797,0.7696727092457902,7.734821e-06
0.05691797658801079,0.3700409531593323,0.41959876,0.49088436,267.3855781555176,154.45698499679565,0.0569196455180645,0.3700172007083893,0.7111436492618637,0.718489912732917,7.734821e-06
