loss,val_loss,mae,val_mae,mape,val_mape,mse,val_mse,r2,val_r2,lr
4.055140018463135,1.652833104133606,0.638237,0.7022787,355.34801483154297,152.90693044662476,0.7979478240013123,1.0101131200790405,0.15701355671633832,0.23150983300899586,1.2130613e-05
2.6801915168762207,2.3030662536621094,0.6444254,0.71239126,239.96119499206543,158.66506099700928,0.6840725541114807,0.9071130156517029,0.24482010942078392,0.30987024485736303,1.2130613e-05
2.0974695682525635,2.2630577087402344,0.6191925,0.651738,254.8022747039795,154.83120679855347,0.5975633263587952,0.713638961315155,0.34014599667430945,0.4570672438500514,1.2130613e-05
1.7314507961273193,2.0813519954681396,0.543003,0.59084827,225.53279399871826,160.62214374542236,0.4287636876106262,0.5809953808784485,0.4785491098487836,0.5579792396791621,1.2130613e-05
1.5116628408432007,2.5264880657196045,0.5604976,0.5961132,254.73251342773438,176.31529569625854,0.3750993311405182,0.5643272399902344,0.4723831775794918,0.5706622626366953,1.2130613e-05
1.2524471282958984,2.5759096145629883,0.49827322,0.56180316,224.1858959197998,184.72247123718262,0.30343225598335266,0.48892125487327576,0.5755555375730688,0.6280307777751154,1.2130613e-05
1.084981918334961,3.1696836948394775,0.49662247,0.5632231,248.76298904418945,180.7982325553894,0.24550560116767883,0.48054781556129456,0.5732019218820457,0.6344018571777841,1.2130613e-05
1.1690115928649902,2.4185404777526855,0.47980472,0.51178974,295.28586864471436,178.87372970581055,0.21401751041412354,0.41368767619132996,0.5964288443370485,0.6852691037590357,1.2130613e-05
1.058475375175476,3.67484974861145,0.48924524,0.5573786,234.5799207687378,180.80430030822754,0.201878622174263,0.48888805508613586,0.5709008033723979,0.6280576896461239,1.2130613e-05
1.0406198501586914,2.802546262741089,0.4525713,0.5024889,277.7299642562866,180.46259880065918,0.17614169418811798,0.40707558393478394,0.6248938688489809,0.690299766390798,1.2130613e-05
0.8185490369796753,3.4360108375549316,0.48261073,0.5513743,243.79889965057373,202.43098735809326,0.17309226095676422,0.47780993580818176,0.5859411615370679,0.6364837773078036,1.2130613e-05
