loss,val_loss,mae,val_mae,mape,val_mape,mse,val_mse,r2,val_r2,lr
0.23342777788639069,0.26422491669654846,0.5128867,0.6072916,363.23325634002686,159.51577425003052,0.5132496356964111,0.5720527768135071,0.5477450678775619,0.5647856154869378,5.450636e-06
0.10728880763053894,0.33743375539779663,0.60795516,0.7059316,305.3962707519531,134.98340845108032,0.21915659308433533,0.7599706053733826,0.36946101930013286,0.4218178883227949,5.450636e-06
0.06494782865047455,0.34582120180130005,0.60980517,0.7171769,325.441837310791,136.3757848739624,0.13094381988048553,0.7799986004829407,0.3610998231273215,0.4065806408328908,5.450636e-06
0.04665769636631012,0.31623393297195435,0.57084984,0.6809869,328.94811630249023,133.25037956237793,0.0937798023223877,0.6936643719673157,0.4494937728721713,0.4722634113530155,5.450636e-06
0.03752125799655914,0.3295302391052246,0.5819688,0.7027596,303.10726165771484,131.39333724975586,0.07517775148153305,0.726033091545105,0.4321191167842149,0.4476373671676518,5.450636e-06
0.03204604983329773,0.31385135650634766,0.5905825,0.6782137,298.29018115997314,133.08157920837402,0.06421096622943878,0.6886831521987915,0.4312206353296878,0.47605299847736815,5.450636e-06
0.02982996590435505,0.27081966400146484,0.559363,0.60816085,268.65594387054443,117.31476783752441,0.05980793386697769,0.5859723091125488,0.47388092160682826,0.5541948427562661,5.450636e-06
0.02703544870018959,0.29528898000717163,0.58954895,0.6417477,286.6294860839844,132.26375579833984,0.05419136956334114,0.6460297703742981,0.4279377056033882,0.5085034730187734,5.450636e-06
0.025539688766002655,0.3262479305267334,0.57054704,0.6917589,273.92585277557373,129.56812381744385,0.05110962688922882,0.7168487906455994,0.4656450201479938,0.4546247129841766,5.450636e-06
0.025419194251298904,0.3150385916233063,0.59890336,0.67394745,293.40710639953613,133.11773538589478,0.05088041350245476,0.6934307217597961,0.41349050890323213,0.4724410791001905,5.450636e-06
0.02280816063284874,0.2803812325000763,0.5512553,0.6336367,273.03645610809326,121.04016542434692,0.04567251726984978,0.5974299311637878,0.5144881302023026,0.5454779465947102,5.450636e-06
0.02206350862979889,0.2944227457046509,0.54292315,0.6605948,322.0635652542114,173.702871799469,0.04419345036149025,0.6203733682632446,0.5211036122589883,0.5280227988128721,5.450636e-06
0.020898301154375076,0.29104626178741455,0.56298274,0.6480228,340.63146114349365,158.61027240753174,0.04181799292564392,0.6188341379165649,0.48907020051583894,0.5291938482564229,5.450636e-06
0.022635258734226227,0.2878991663455963,0.53084975,0.64137644,353.2220125198364,170.1284646987915,0.04536580294370651,0.6288267970085144,0.5465326258798624,0.5215914036970084,5.450636e-06
0.021076519042253494,0.26597386598587036,0.5955988,0.6075181,294.2406177520752,180.3952932357788,0.04220113158226013,0.5691953897476196,0.44098697821006094,0.5669587806633571,5.450636e-06
